Date,Decile 1,Decile 2,Decile 3,Decile 4,Decile 5,Decile 6,Decile 7,Decile 8,Decile 9,High 10,
8/1/1964," 10,310 "," 100,010,000 "," 137,545 "," 250,500 "," 24,258 "," 9,900 "," 68,989 "," 10,525 "," 10,102 "," 12,800 "
9/1/1964, 583 ," 1,763 ", 279 , 774 ," 1,321 "," 1,985 ", 766 , 567 , 770 , 446 
10/1/1964," 69,515 "," 6,279 "," 1,627 "," 6,279 "," 1,191 "," 9,523 "," 1,388 "," 1,565 "," 1,440 "," 1,388 "
11/1/1964," 1,240 "," 47,042 "," 15,365 "," 9,523 "," 4,227 "," 1,001,000 "," 4,960 "," 443,778 "," 127,908 ",#DIV/0!
12/1/1964, 899 ," 36,790 "," 4,753 "," 14,750 "," 10,975 "," 15,897 "," 38,251 "," 6,025 "," 5,664 "," 2,718 "
1/1/1965, 88 , 200 , 273 , 400 , 296 , 237 , 242 , 295 , 274 , 177 
2/1/1965, 770 , 826 ," 1,191 "," 3,323 ", 840 ," 1,087 ", 836 ," 1,258 ", 791 , 585 
3/1/1965," 3,519 "," 1,589 "," 6,801 "," 5,644 "," 51,426 "," 1,235,679 "," 28,897 "," 2,976 "," 4,511 "," 1,707 "
4/1/1965," 1,046 ", 850 , 622 , 787 , 884 , 641 , 657 , 420 , 339 , 403 
5/1/1965," 3,657 "," 9,900 "," 10,310 "," 11,706 "," 7,220 "," 86,211 "," 136,804 "," 100,010,000 "," 22,128 "," 16,150 "
6/1/1965, 103 , 183 , 238 , 203 , 250 , 173 , 130 , 118 , 95 , 74 
7/1/1965," 12,457 "," 6,182 "," 1,968 "," 1,985 "," 1,330 "," 2,002 "," 1,183 ", 608 , 490 , 397 
8/1/1965, 715 , 602 , 774 ," 1,409 "," 1,258 "," 1,020 ", 611 , 407 , 354 , 325 
9/1/1965," 29,899 "," 4,892 "," 1,763 "," 1,339 "," 1,823 "," 2,525 ", 804 , 619 , 425 , 625 
10/1/1965, 243 , 344 , 804 , 549 , 588 , 287 , 372 , 299 , 256 , 137 
11/1/1965, 774 , 619 ," 4,825 "," 1,175 ", 799 , 420 , 279 , 634 , 247 , 127 
12/1/1965, 363 , 596 ," 1,073 "," 1,215 ", 542 , 730 , 509 , 542 , 960 , 459 
1/1/1966, 165 , 315 , 855 , 608 , 331 , 360 , 312 , 322 , 174 , 126 
2/1/1966," 1,249 "," 72,776 "," 19,429 "," 5,994 "," 3,872 "," 2,337 ", 978 ," 1,378 ", 625 , 134 
3/1/1966," 29,554 "," 6,637 "," 4,560 "," 8,174 "," 4,378 "," 4,320 "," 43,195 "," 6,637 "," 4,207 "," 12,737 "
4/1/1966," 2,779,445 "," 37,175 "," 2,913 ", 694 , 808 , 457 , 280 , 290 , 213 , 119 
5/1/1966, 143 , 317 , 391 , 333 , 182 , 159 , 120 , 116 , 75 , 38 
6/1/1966," 2,331 "," 5,495 "," 4,098 "," 15,897 "," 47,042 "," 3,065 "," 10,525 "," 62,750 "," 56,928 "," 6,378 "
7/1/1966," 2,718 "," 2,779,445 "," 6,220 "," 7,883 "," 5,932 "," 2,078 "," 5,333 "," 2,552 "," 3,569 "," 2,242 "
8/1/1966, 72 , 108 , 155 , 121 , 122 , 103 , 87 , 78 , 75 , 59 
9/1/1966," 3,322 "," 8,481 "," 20,265 "," 3,526 "," 8,325 "," 4,820 "," 2,997 "," 1,625 "," 2,157 "," 1,487 "
10/1/1966," 1,325 "," 1,885 "," 1,495 "," 4,452 "," 5,101 "," 2,042,245 "," 59,245 "," 4,098 "," 1,071 ", 189 
11/1/1966, 451 ," 1,266 "," 11,924 "," 8,828 "," 3,399 ", 694 ," 1,506 "," 1,495 ", 311 , 120 
12/1/1966," 189,471 "," 14,636 "," 2,428 "," 4,173 "," 6,378 "," 8,206 "," 1,951 "," 1,901 "," 4,282 ", 850 
1/1/1967, 15 , 30 , 31 , 51 , 45 , 69 , 74 , 75 , 59 , 51 
2/1/1967, 275 , 596 , 978 ," 1,073 ", 650 , 954 , 949 ," 1,627 ", 448 , 304 
3/1/1967, 470 , 397 , 391 , 283 , 307 , 583 , 204 , 348 , 249 , 138 
4/1/1967," 1,518 "," 1,215 ", 507 , 389 ," 1,409 ", 822 , 738 , 365 , 397 , 275 
5/1/1967," 15,118 "," 119,251 "," 346,609 "," 27,611 "," 40,200 "," 2,526 "," 2,242 "," 59,732 "," 4,207 "," 3,749 "
6/1/1967, 165 , 307 , 482 , 449 , 198 , 386 , 157 , 120 , 81 , 53 
7/1/1967, 89 , 127 , 173 , 237 , 232 , 161 , 130 , 158 , 200 , 140 
8/1/1967," 2,428 "," 19,978 "," 1,565 "," 8,828 "," 3,361 "," 77,438 "," 7,648 "," 17,445 "," 27,039 "," 5,255 "
9/1/1967, 464 , 650 , 418 , 613 , 263 , 329 , 258 , 246 , 117 , 172 
10/1/1967, 533 , 851 ," 1,365 "," 1,163 "," 1,586 "," 1,179 "," 1,430 "," 8,481 "," 68,989 "," 100,010,000 "
11/1/1967," 32,066 "," 9,329 "," 10,731 "," 21,479 "," 7,883 "," 27,039 "," 7,782 "," 27,945 "," 18,126 "," 189,471 "
12/1/1967, 750 , 340 , 564 , 285 , 449 , 188 , 179 , 211 , 111 , 61 
1/1/1968," 4,282 "," 17,911 "," 1,215 "," 5,101 ", 782 ," 1,409 "," 1,627 "," 1,440 "," 1,793 "," 1,275 "
2/1/1968, 393 ," 1,188 "," 2,002 ", 816 , 551 , 369 , 439 , 255 , 228 , 103 
3/1/1968," 1,487 "," 12,235 "," 4,098 "," 47,042 "," 86,211 "," 10,747 "," 2,500 "," 34,108 "," 91,524 "," 27,611 "
4/1/1968, 59 , 134 , 114 , 112 , 97 , 78 , 67 , 55 , 42 , 30 
5/1/1968, 188 , 484 , 223 , 210 , 241 , 191 , 177 , 141 , 91 , 47 
6/1/1968," 7,028 ", 845 ," 1,215 "," 3,008 "," 1,541 "," 1,823 "," 2,913 "," 34,479 "," 2,765 "," 445,111 "
7/1/1968, 336 ," 1,441 "," 1,948 ", 704 ," 3,703 "," 2,286 "," 2,157 "," 1,464 "," 1,108 "," 1,799 "
8/1/1968," 17,445 "," 5,324 "," 1,399 "," 1,985 ", 845 , 840 , 855 , 631 , 442 , 255 
9/1/1968, 166 , 255 , 234 , 410 , 355 , 425 , 372 , 231 , 205 , 119 
10/1/1968," 24,995,000 "," 5,030 "," 3,177 "," 22,426 "," 2,681 "," 8,828 "," 1,808 "," 97,969 "," 1,951 "," 11,706 "
11/1/1968, 169 , 254 , 175 , 261 , 142 , 246 , 259 , 311 , 214 , 145 
12/1/1968," 2,689 "," 827,355 "," 53,851 "," 12,457 "," 13,327 "," 6,584 "," 8,666 "," 22,426 "," 6,913 "," 12,457 "
1/1/1969," 10,975 "," 27,039 "," 97,969 "," 22,805 "," 1,563,750 "," 10,975 "," 56,451 "," 19,151 "," 1,235,679 "," 15,500 "
2/1/1969, 84 , 196 , 239 , 202 , 194 , 173 , 129 , 126 , 118 , 72 
3/1/1969," 24,258 "," 81,347 "," 33,240 "," 174,028 "," 13,637 "," 6,913 "," 1,853 "," 1,066 ", 845 , 398 
4/1/1969," 13,405 "," 189,471 "," 110,778 "," 592,485 "," 59,245 "," 5,248 "," 10,955 "," 29,899 "," 8,206 "," 13,637 "
5/1/1969," 5,031 "," 119,251 "," 68,989 "," 308,087 "," 3,177 "," 2,779,445 "," 276,482 "," 22,426 "," 1,235,679 "," 1,680 "
6/1/1969, 46 , 60 , 75 , 80 , 94 , 117 , 93 , 101 , 73 , 46 
7/1/1969, 54 , 67 , 99 , 160 , 188 , 170 , 159 , 124 , 105 , 86 
8/1/1969, 425 , 509 , 446 , 943 , 791 , 712 , 583 , 430 , 243 , 156 
9/1/1969, 499 , 673 , 928 ," 1,931 "," 2,837 "," 1,258 "," 2,718 "," 1,666 "," 8,481 "," 11,211 "
10/1/1969, 49 , 95 , 112 , 197 , 193 , 179 , 230 , 227 , 197 , 219 
11/1/1969, 111 , 183 , 199 , 461 , 237 , 269 , 459 , 783 , 989 ," 1,815 "
12/1/1969, 54 , 87 , 125 , 123 , 208 , 325 , 752 , 645 ," 2,633 "," 2,157 "
1/1/1970," 18,126 "," 9,329 "," 1,397 ", 652 , 430 , 292 , 408 , 247 , 160 , 233 
2/1/1970," 1,115 ", 921 , 528 , 564 , 415 , 422 , 434 , 336 , 270 , 608 
3/1/1970, 688 ," 1,205 "," 3,208 "," 6,978 "," 19,697 "," 25,005,000 "," 9,514 "," 11,211 "," 1,499 ", 351 
4/1/1970, 18 , 27 , 30 , 36 , 43 , 60 , 75 , 44 , 36 , 26 
5/1/1970, 157 , 99 , 120 , 116 , 79 , 104 , 137 , 94 , 112 , 98 
6/1/1970, 61 , 76 , 114 , 213 , 221 , 212 , 291 , 496 ," 1,966 "," 2,401 "
7/1/1970, 641 , 427 , 238 , 209 , 239 , 232 , 206 , 246 , 275 , 414 
8/1/1970, 123 , 129 , 248 , 241 , 368 , 340 , 444 , 564 ," 1,183 "," 1,311 "
9/1/1970, 22 , 37 , 53 , 75 , 116 , 213 , 328 , 358 , 389 , 179 
10/1/1970, 47 , 73 , 167 , 485 , 597 ," 5,179 "," 4,498 "," 4,152 "," 27,039 "," 9,900 "
11/1/1970, 352 ," 3,361 "," 15,500 "," 54,316 "," 2,709 "," 1,838 ", 791 , 521 , 575 , 583 
12/1/1970, 243 , 126 , 159 , 143 , 116 , 112 , 146 , 182 , 200 , 235 
1/1/1971, 26 , 34 , 35 , 60 , 116 , 104 , 132 , 179 , 218 , 215 
2/1/1971, 147 , 549 , 564 , 831 , 742 , 996 ," 1,518 "," 2,654 "," 2,272 ", 351 
3/1/1971, 355 , 324 , 295 , 220 , 439 , 324 , 937 , 279 , 422 , 226 
4/1/1971," 7,391 "," 1,901 ", 850 ," 1,014 "," 1,378 "," 2,601 "," 1,518 ", 943 , 562 ," 1,207 "
5/1/1971, 181 , 365 , 371 , 332 , 323 , 543 , 548 , 322 , 435 , 719 
6/1/1971, 426 ," 1,305 "," 3,100 "," 1,205 "," 4,498 "," 4,045 "," 3,749 "," 7,346 "," 127,908 "," 13,327 "
7/1/1971, 201 , 677 , 811 , 548 , 401 , 426 , 359 , 259 , 209 , 157 
8/1/1971," 5,729 "," 2,150 "," 4,960 ", 826 , 544 , 320 , 338 , 336 , 336 , 186 
9/1/1971, 666 ," 6,220 "," 1,914 "," 13,097 "," 4,820 "," 43,611 "," 39,800 "," 174,028 "," 35,789 "," 2,074 "
10/1/1971, 167 , 260 , 262 , 483 , 443 , 332 , 278 , 323 , 299 , 307 
11/1/1971, 348 , 489 , 588 ," 1,345 "," 1,376 "," 1,464 "," 1,131 "," 2,039 "," 1,738 "," 1,831 "
12/1/1971, 61 , 70 , 87 , 91 , 94 , 83 , 100 , 77 , 93 , 69 
1/1/1972, 39 , 84 , 78 , 161 , 121 , 191 , 181 , 172 , 132 , 111 
2/1/1972, 482 , 557 ," 6,087 "," 1,451 "," 1,073 "," 1,160 ", 232 , 482 , 492 , 280 
3/1/1972," 1,966 "," 31,709 "," 23,515 "," 13,959 "," 56,928 "," 77,438 "," 33,240 "," 11,114,445 "," 15,750 "," 5,401 "
4/1/1972, 989 ," 40,200 "," 7,097 "," 62,750 "," 22,426 "," 189,471 "," 8,994 "," 13,637 "," 3,361 "," 1,409 "
5/1/1972, 451 ," 1,155 ", 951 ," 1,799 "," 2,931 "," 2,633 "," 6,423 "," 3,943 "," 227,234 "," 14,636 "
6/1/1972, 363 , 635 , 922 ," 1,056 "," 1,897 "," 1,093 ", 761 , 736 ," 1,063 "," 1,315 "
7/1/1972, 382 , 867 ," 1,155 "," 1,573 "," 1,511 "," 1,680 "," 3,893 "," 1,163 "," 2,377 "," 1,035 "
8/1/1972," 17,445 ", 730 ," 1,853 "," 1,087 "," 2,883 "," 2,681 "," 29,899 "," 8,994 "," 6,182 "," 4,560 "
9/1/1972, 298 , 600 ," 1,464 "," 2,606 "," 1,586 ", 673 ," 1,799 "," 1,008 "," 1,345 "," 1,586 "
10/1/1972, 783 ," 1,355 "," 24,258 "," 23,515 "," 2,039,388 "," 8,975 "," 54,316 "," 3,100 "," 7,607 "," 8,481 "
11/1/1972, 367 , 298 , 249 , 283 , 391 , 404 , 340 , 683 , 457 ," 1,033 "
12/1/1972, 224 , 573 , 958 ," 2,377 "," 2,500 "," 2,401 "," 49,161 "," 22,805 "," 590,947 "," 4,173 "
1/1/1973, 459 , 783 , 597 , 851 , 752 , 510 , 727 , 393 , 779 , 554 
2/1/1973, 120 , 133 , 138 , 223 , 288 , 320 , 232 , 258 , 199 , 122 
3/1/1973, 405 , 711 ," 1,499 "," 1,680 "," 1,063 "," 1,179 "," 1,222 "," 3,136 "," 5,840 "," 8,355 "
4/1/1973, 63 , 104 , 151 , 172 , 182 , 296 , 692 , 797 , 538 , 353 
5/1/1973, 61 , 74 , 76 , 86 , 183 , 161 , 287 , 606 , 846 , 670 
6/1/1973, 227 , 353 , 700 ," 1,171 ", 802 ," 3,208 "," 1,419 "," 72,776 "," 3,361 "," 4,753 "
7/1/1973, 31 , 45 , 55 , 75 , 64 , 124 , 137 , 213 , 712 , 186 
8/1/1973, 104 , 155 , 366 , 391 , 579 , 945 , 945 ," 1,695 "," 4,437 "," 6,748 "
9/1/1973, 138 , 120 , 123 , 105 , 119 , 105 , 153 , 199 , 181 , 146 
10/1/1973, 831 ," 6,220 "," 4,320 "," 26,176 "," 13,637 "," 77,438 "," 13,027 "," 148,314 "," 1,215 ", 434 
11/1/1973, 13 , 17 , 19 , 25 , 28 , 38 , 39 , 45 , 35 , 44 
12/1/1973, 70 , 106 , 329 , 410 ," 1,419 "," 2,039 "," 11,706 "," 16,150 ", 532 , 235 
1/1/1974, 20 , 30 , 47 , 71 , 69 , 94 , 183 , 173 , 248 , 549 
2/1/1974," 13,097 "," 7,267 "," 3,399 "," 6,182 "," 2,654 "," 38,643 "," 59,732 "," 3,008 "," 28,897 "," 173,195 "
3/1/1974," 1,199 "," 1,059 "," 2,452 "," 13,327 "," 8,994 "," 104,381 "," 51,426 "," 1,561,250 "," 12,512 "," 1,015 "
4/1/1974, 189 , 258 , 335 , 412 , 303 , 347 , 428 , 632 , 530 , 341 
5/1/1974, 122 , 155 , 164 , 191 , 215 , 240 , 280 , 202 , 197 , 149 
6/1/1974, 645 , 453 , 704 , 933 , 933 ," 1,305 ", 841 ," 2,002 "," 2,633 "," 4,820 "
7/1/1974, 174 , 302 , 374 , 340 , 424 , 478 , 282 , 419 , 430 , 554 
8/1/1974, 83 , 122 , 109 , 137 , 134 , 113 , 170 , 194 , 184 , 303 
9/1/1974, 82 , 119 , 110 , 179 , 142 , 188 , 168 , 243 , 235 , 148 
10/1/1974, 145 , 135 , 120 , 111 , 140 , 218 , 141 , 147 , 166 , 68 
11/1/1974, 136 , 228 , 362 , 312 , 432 , 345 , 508 , 635 ," 1,171 "," 1,499 "
12/1/1974, 84 , 87 , 127 , 187 , 133 , 193 , 236 , 236 , 239 , 304 
1/1/1975, 7 , 10 , 10 , 15 , 15 , 18 , 20 , 25 , 23 , 35 
2/1/1975, 296 , 205 , 322 , 400 , 300 , 449 , 284 , 392 , 514 , 302 
3/1/1975, 53 , 100 , 125 , 332 , 412 , 257 , 346 , 330 , 213 , 197 
4/1/1975," 1,495 "," 1,985 ", 836 ," 2,360 "," 1,122 "," 1,137 ", 859 , 742 , 395 , 227 
5/1/1975, 129 , 178 , 176 , 217 , 239 , 302 , 293 , 210 , 158 , 165 
6/1/1975, 133 , 252 , 187 , 228 , 225 , 153 , 234 , 235 , 265 , 236 
7/1/1975," 20,551 "," 21,149 "," 59,245 "," 14,750 "," 6,748 "," 1,063 "," 1,029 "," 6,978 "," 1,267 "," 2,747 "
8/1/1975, 348 , 428 , 645 , 489 , 455 , 366 , 359 , 398 , 302 , 437 
9/1/1975, 591 , 752 , 867 , 681 , 688 ," 1,078 ", 894 , 543 , 492 , 774 
10/1/1975," 11,966 "," 6,480 "," 3,249 "," 2,002 "," 1,640 "," 1,224 "," 1,175 "," 1,853 "," 1,183 "," 1,240 "
11/1/1975," 10,731 "," 3,361 "," 4,452 "," 1,778 "," 2,170 "," 2,337 "," 1,224 "," 1,869 "," 1,808 "," 1,339 "
12/1/1975," 2,779,445 "," 30,954 "," 693,611 "," 35,411 "," 12,800 "," 62,250 "," 65,490 "," 5,495 "," 14,395 "," 3,172 "
1/1/1976, 43 , 41 , 37 , 32 , 30 , 31 , 26 , 33 , 26 , 23 
2/1/1976, 45 , 85 , 109 , 157 , 134 , 176 , 131 , 114 , 132 , 102 
3/1/1976," 2,190 "," 2,074 "," 7,648 "," 9,523 "," 4,394 "," 1,167 "," 1,640 "," 1,330 "," 1,518 "," 2,131 "
4/1/1976," 99,990,000 "," 86,211 "," 21,479 "," 250,500 "," 16,308 "," 2,042,245 "," 8,806 "," 65,490 "," 20,859 "," 2,806 "
5/1/1976," 23,515 "," 12,512 "," 5,179 "," 5,031 "," 8,806 "," 10,102 "," 1,799 "," 1,639 "," 1,147 ", 461 
6/1/1976," 2,428 "," 1,215 ", 666 ," 1,240 ", 966 ," 1,495 "," 1,191 "," 1,240 ", 683 ," 1,240 "
7/1/1976," 160,400 "," 2,042,245 "," 27,945 "," 45,482 "," 18,902 "," 86,799 "," 24,570 "," 22,426 "," 159,600 "," 99,990,000 "
8/1/1976," 1,139 "," 3,484 "," 7,475 "," 4,002,000 "," 25,037 "," 12,800 "," 6,220 "," 9,900 "," 3,703 "," 1,487 "
9/1/1976," 16,565 "," 4,452 "," 2,823 "," 6,279 "," 1,302 "," 2,315 "," 1,553 "," 1,901 "," 2,405 "," 1,680 "
10/1/1976," 1,123 "," 13,723 "," 2,475 "," 1,784 "," 1,847 "," 3,246 "," 3,569 "," 1,652 "," 3,749 "," 1,831 "
11/1/1976," 7,028 "," 5,480 "," 1,885 "," 1,175 "," 1,378 "," 1,183 ", 884 , 996 , 791 , 813 
12/1/1976, 75 , 107 , 103 , 138 , 163 , 129 , 119 , 124 , 111 , 119 
1/1/1977, 978 , 840 ," 1,808 "," 4,452 ", 954 , 554 ," 1,008 ", 826 , 750 , 480 
2/1/1977," 226,281 "," 391,250 "," 174,028 "," 2,039,388 "," 1,233,457 "," 24,258 "," 8,509 "," 86,211 "," 14,291 "," 8,666 "
3/1/1977," 5,644 "," 26,176 "," 16,996 "," 43,611 "," 8,061 "," 73,316 "," 16,150 "," 7,782 "," 4,173 "," 5,248 "
4/1/1977," 15,750 "," 3,998,000 "," 11,186 "," 10,731 "," 3,825 "," 2,272 "," 1,763 "," 1,495 "," 1,602 "," 1,160 "
5/1/1977," 91,524 "," 97,969 "," 590,947 "," 4,002,000 "," 4,960 "," 4,002,000 "," 5,101 "," 66,003 "," 65,490 "," 10,100 "
6/1/1977, 599 , 400 , 410 , 374 , 337 , 418 , 476 , 363 , 268 , 217 
7/1/1977," 1,934 "," 119,251 "," 9,902 "," 21,149 "," 15,365 "," 7,391 "," 15,365 "," 8,355 "," 6,378 "," 11,186 "
8/1/1977," 9,514 "," 69,515 "," 59,245 "," 226,281 "," 10,310 "," 11,455 "," 10,525 "," 592,485 "," 68,989 "," 148,314 "
9/1/1977," 24,995,000 "," 1,235,679 "," 4,571 "," 7,267 "," 6,480 "," 8,994 "," 3,142 "," 5,994 "," 2,405 "," 3,285 "
10/1/1977," 1,305 "," 1,768 "," 1,815 "," 1,680 "," 1,487 "," 6,637 "," 2,997 "," 2,002 "," 2,837 "," 1,085 "
11/1/1977, 227 , 311 , 311 , 270 , 273 , 277 , 270 , 144 , 154 , 146 
12/1/1977," 4,696 "," 16,996 "," 14,636 "," 20,551 "," 1,917 "," 3,825 "," 3,285 "," 3,108 "," 1,145 "," 1,073 "
1/1/1978," 5,729 "," 10,102 "," 16,736 "," 1,768 "," 2,117 "," 10,747 "," 2,377 "," 2,633 "," 2,868 "," 5,751 "
2/1/1978," 4,760 "," 1,451 "," 4,960 "," 1,553 "," 1,885 "," 2,074 "," 1,917 ", 921 , 680 ," 1,284 "
3/1/1978, 196 , 422 , 234 , 275 , 381 , 327 , 273 , 210 , 205 , 162 
4/1/1978, 133 , 161 , 203 , 161 , 261 , 277 , 229 , 153 , 131 , 136 
5/1/1978, 152 , 191 , 397 , 338 , 572 , 518 , 301 , 201 , 226 , 117 
6/1/1978," 72,776 "," 19,429 "," 5,729 "," 19,429 "," 35,789 "," 19,978 "," 41,853 "," 4,825 "," 11,186 "," 2,550 "
7/1/1978, 697 , 670 , 599 , 990 , 840 , 391 , 315 , 339 , 292 , 211 
8/1/1978, 123 , 242 , 210 , 275 , 178 , 177 , 170 , 152 , 100 , 69 
9/1/1978," 2,628 "," 9,166 "," 4,394 "," 1,001,000 "," 2,913 "," 37,175 "," 390,000 "," 22,128 "," 104,381 "," 16,308 "
10/1/1978, 35 , 50 , 70 , 48 , 43 , 31 , 24 , 22 , 16 , 11 
11/1/1978," 100,010,000 "," 2,883 "," 2,170 "," 1,968 "," 1,302 ", 831 , 476 , 412 , 275 , 139 
12/1/1978," 104,381 "," 28,897 "," 159,600 "," 29,554 "," 7,391 "," 5,030 "," 3,561 "," 4,696 "," 3,323 "," 1,506 "
1/1/1979, 74 , 142 , 133 , 153 , 159 , 218 , 147 , 144 , 127 , 103 
2/1/1979," 6,025 "," 1,897 "," 5,031 "," 3,246 "," 2,661 "," 3,361 "," 3,993 "," 3,893 "," 2,308 ", 806 
3/1/1979, 133 , 236 , 242 , 303 , 264 , 189 , 142 , 148 , 119 , 109 
4/1/1979, 715 ," 7,920 "," 3,285 "," 3,478 "," 1,215 "," 3,969 "," 1,073 "," 2,337 "," 1,199 ", 770 
5/1/1979," 5,413 "," 19,697 "," 22,805 "," 20,265 "," 103,736 "," 1,235,679 "," 2,117 "," 32,876 "," 9,900 "," 7,097 "
6/1/1979, 360 , 449 , 521 , 375 , 389 , 532 , 289 , 334 , 249 , 284 
7/1/1979," 2,550 "," 2,428 "," 1,302 "," 1,215 "," 1,073 "," 1,778 "," 1,388 "," 2,405 "," 3,212 "," 3,603 "
8/1/1979, 156 , 146 , 268 , 211 , 230 , 227 , 301 , 192 , 152 , 153 
9/1/1979," 1,695 "," 13,405 "," 11,455 "," 14,636 "," 9,900 "," 22,805 "," 1,561,250 "," 100,010,000 "," 27,945 "," 1,917 "
10/1/1979, 70 , 90 , 106 , 131 , 105 , 116 , 116 , 124 , 102 , 107 
11/1/1979," 1,369 "," 1,284 ", 774 , 596 , 391 , 243 , 204 , 173 , 88 , 61 
12/1/1979, 365 , 439 , 758 , 734 , 569 , 305 , 216 , 204 , 151 , 81 
1/1/1980, 99 , 150 , 310 , 231 , 270 , 143 , 106 , 82 , 73 , 61 
2/1/1980," 4,687 "," 1,784 "," 2,178 "," 1,108 "," 1,666 "," 1,008 "," 2,002 "," 30,603 "," 391,250 ", 869 
3/1/1980, 31 , 60 , 54 , 53 , 46 , 38 , 36 , 25 , 25 , 15 
4/1/1980, 549 , 254 , 369 , 470 , 770 , 575 , 315 , 355 , 255 , 217 
5/1/1980, 163 , 194 , 173 , 198 , 201 , 210 , 254 , 199 , 291 , 212 
6/1/1980, 613 , 619 , 670 , 657 , 687 , 680 , 804 , 670 , 305 , 365 
7/1/1980, 134 , 176 , 172 , 195 , 214 , 178 , 122 , 100 , 80 , 74 
8/1/1980, 194 , 488 , 539 , 557 , 486 , 559 , 305 , 176 , 153 , 111 
9/1/1980, 309 , 657 , 905 ," 2,913 "," 3,212 "," 1,152 ", 791 , 448 , 346 , 197 
10/1/1980," 1,321 "," 5,644 "," 45,482 "," 6,913 "," 2,823 "," 1,302 ", 916 , 464 , 223 , 140 
11/1/1980," 2,405 "," 14,291 "," 7,648 "," 1,258 ", 350 , 414 , 223 , 167 , 79 , 52 
12/1/1980," 1,147 "," 4,687 "," 20,859 "," 2,997 "," 1,586 "," 1,639 "," 2,475 ", 451 , 591 , 300 
1/1/1981, 836 ," 1,183 "," 1,145 ", 869 ," 2,190 "," 21,149 "," 17,911 "," 3,246 "," 4,378 ", 441 
2/1/1981," 24,570 "," 2,382 "," 13,637 "," 2,020 "," 8,355 "," 4,511 "," 18,902 "," 5,561 "," 391,250 "," 6,978 "
3/1/1981, 222 , 167 , 146 , 187 , 229 , 213 , 233 , 249 , 157 , 161 
4/1/1981," 1,224 "," 2,500 "," 1,101 "," 1,399 ", 916 ," 1,869 ", 663 ," 4,019 ", 704 , 746 
5/1/1981," 6,584 "," 10,955 "," 5,561 "," 2,272 "," 1,693 ", 990 ," 1,901 "," 1,484 ", 889 , 281 
6/1/1981," 8,641 "," 6,691 "," 3,323 "," 17,911 "," 77,438 "," 100,010,000 "," 11,114,445 "," 147,544 "," 2,997 ", 888 
7/1/1981," 2,689 "," 18,628 "," 62,250 "," 3,893 "," 12,512 "," 1,548 "," 2,242 "," 1,709 ", 872 ," 1,376 "
8/1/1981, 110 , 232 , 478 , 523 , 259 , 248 , 221 , 311 , 169 , 93 
9/1/1981, 60 , 160 , 173 , 152 , 164 , 192 , 169 , 200 , 225 , 118 
10/1/1981, 340 , 243 , 394 , 434 , 243 , 206 , 250 , 201 , 166 , 107 
11/1/1981," 1,008 "," 2,020 "," 3,177 ", 972 , 690 ," 1,002 ", 478 , 905 ," 1,066 "," 1,080 "
12/1/1981, 314 , 905 ," 20,859 "," 4,437 "," 5,751 "," 227,234 "," 8,325 "," 11,211 "," 3,246 "," 2,718 "
1/1/1982," 10,747 "," 1,666 "," 1,784 "," 3,613 "," 7,346 "," 4,498 "," 6,637 "," 5,255 "," 2,868 "," 1,723 "
2/1/1982, 163 , 478 , 546 , 483 , 928 ," 1,296 "," 4,437 "," 2,021 "," 2,021 "," 1,022 "
3/1/1982," 1,277 "," 2,868 "," 7,097 "," 6,637 "," 16,736 "," 249,500 "," 20,265 "," 32,066 "," 127,908 "," 54,316 "
4/1/1982, 334 , 439 , 274 , 449 , 385 , 279 , 514 , 461 , 308 , 420 
5/1/1982, 476 ," 1,249 ", 642 ," 1,315 "," 3,031 "," 3,361 "," 2,526 "," 5,031 "," 10,310 "," 31,709 "
6/1/1982, 146 , 415 ," 1,573 "," 1,115 "," 3,613 "," 3,657 "," 6,121 "," 5,495 "," 23,515 "," 23,515 "
7/1/1982, 761 ," 1,108 "," 1,147 "," 1,948 "," 2,242 "," 4,437 "," 97,344 "," 54,316 "," 111,445 "," 77,438 "
8/1/1982, 255 , 171 , 165 , 191 , 282 , 336 , 343 , 276 , 283 , 331 
9/1/1982," 2,242 "," 2,093 ", 972 , 889 , 799 , 440 , 401 , 542 , 482 , 184 
10/1/1982, 80 , 59 , 75 , 85 , 66 , 66 , 65 , 73 , 78 , 39 
11/1/1982, 492 , 138 , 128 , 82 , 87 , 124 , 116 , 121 , 129 , 61 
12/1/1982," 1,266 "," 2,315 "," 1,763 "," 6,378 "," 6,182 "," 2,210 "," 2,251 "," 2,131 "," 2,681 "," 1,020 "
1/1/1983, 32 , 67 , 95 , 139 , 194 , 265 , 323 , 187 , 155 , 95 
2/1/1983," 41,853 ", 334 , 281 , 330 , 232 , 480 , 231 , 255 , 173 , 178 
3/1/1983, 406 , 418 , 430 , 375 , 726 , 403 , 414 , 298 , 442 , 282 
4/1/1983, 165 , 163 , 200 , 241 , 260 , 214 , 218 , 172 , 168 , 94 
5/1/1983, 51 , 142 , 180 , 231 , 279 , 209 , 219 , 258 , 143 , 117 
6/1/1983, 336 , 482 , 978 , 530 , 712 , 449 , 826 , 318 , 309 , 420 
7/1/1983," 17,911 "," 345,433 "," 173,195 "," 6,320 "," 18,628 "," 3,749 "," 2,606 "," 3,284 ", 816 , 548 
8/1/1983, 836 ," 308,087 "," 12,235 "," 4,098 "," 3,172 "," 1,723 "," 2,097 ", 649 , 470 , 271 
